Rank;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales
8742;PS;1999;Sports;Tecmo Koei;0;0;0.14;0.01;0.15
8743;XB;2004;Platform;Microsoft Game Studios;0.12;0.03;0;0.01;0.15
8744;SAT;1997;Strategy;Sega;0;0;0.15;0;0.15
8745;PS3;2007;Action;Take-Two Interactive;0.12;0.02;0;0.02;0.15
8746;PSP;2006;Sports;Electronic Arts;0.07;0.06;0;0.03;0.15
8747;GC;2005;Platform;THQ;0.12;0.03;0;0;0.15
8748;PC;2012;Adventure;Daedalic;0;0.13;0;0.03;0.15
8749;3DS;2014;Simulation;Natsume;0.12;0.02;0;0.01;0.15
8750;GC;2002;Sports;Electronic Arts;0.12;0.03;0;0;0.15
8751;GC;2003;Sports;Electronic Arts;0.12;0.03;0;0;0.15
8752;GC;2001;Racing;Acclaim Entertainment;0.12;0.03;0;0;0.15
8753;XOne;2016;Sports;Electronic Arts;0.13;0.01;0;0.02;0.15
8754;DS;2009;Puzzle;GSP;0;0.14;0;0.02;0.15
8755;X360;2014;Action;Konami Digital Entertainment;0.07;0.06;0.01;0.01;0.15
8756;PS2;2005;Role-Playing;Atari;0.08;0.06;0;0.02;0.15
8757;X360;2010;Action;THQ;0.12;0.02;0;0.01;0.15
8758;PS;1997;Adventure;Sony Computer Entertainment;0;0;0.14;0.01;0.15
8759;2600;1989;Puzzle;Atari;0.14;0.01;0;0;0.15
8760;2600;1982;Action;Activision;0.14;0.01;0;0;0.15
8761;PS3;2011;Action;Sega;0.07;0.06;0;0.02;0.15
8762;2600;N/A;Sports;Atari;0.14;0.01;0;0;0.15
8763;PSP;2006;Sports;Konami Digital Entertainment;0;0;0.15;0;0.15
8764;GBA;2003;Action;Ubisoft;0.11;0.04;0;0;0.15
8765;XB;2004;Fighting;Zoo Digital Publishing;0.11;0.03;0;0.01;0.15
8766;DS;2010;Action;Disney Interactive Studios;0.12;0.02;0;0.01;0.15
8767;3DS;2015;Misc;Square Enix;0;0;0.15;0.05;0.15
8768;DS;2009;Simulation;City Interactive;0.13;0.01;0;0.01;0.15
8769;XB;2005;Strategy;Deep Silver;0.11;0.03;0;0.01;0.15
8770;XOne;2015;Action;Bethesda Softworks;0.07;0.07;0;0.01;0.15
8771;XB;2002;Action;Atari;0.11;0.03;0;0.01;0.15
8772;GBA;2005;Misc;N/A;0.11;0.04;0;0;0.15
8773;PSP;2009;Fighting;Namco Bandai Games;0.14;0;0;0.01;0.15
8774;DS;2005;Action;THQ;0.13;0.01;0;0.01;0.15
8775;PS;1998;Racing;GT Interactive;0.09;0.06;0;0.01;0.15
8776;PS4;2014;Action;Tecmo Koei;0.04;0.05;0.04;0.02;0.15
8777;X360;2006;Shooter;Microsoft Game Studios;0.12;0.01;0.02;0.01;0.15
8778;PS2;2005;Racing;Konami Digital Entertainment;0.07;0.06;0;0.02;0.15
8779;PSP;2005;Role-Playing;Sony Computer Entertainment;0.14;0;0;0.01;0.15
8780;PS2;2004;Misc;Eidos Interactive;0.07;0.06;0;0.02;0.15
8781;X360;2007;Role-Playing;Square Enix;0.13;0;0.01;0.01;0.15
8782;Wii;2009;Shooter;Activision;0.14;0;0;0.01;0.15
8783;GC;2004;Shooter;Global Star;0.12;0.03;0;0;0.15
8784;Wii;2008;Simulation;Deep Silver;0.13;0.01;0;0.01;0.15
8785;PSP;2011;Adventure;Kadokawa Games;0;0;0.15;0;0.15
8786;GC;2005;Action;Vivendi Games;0.11;0.03;0;0;0.15
8787;PS2;2009;Sports;Konami Digital Entertainment;0;0;0.15;0;0.15
8788;DS;2009;Simulation;Ubisoft;0.14;0;0;0.01;0.15
8789;DS;2007;Adventure;Zoo Digital Publishing;0.13;0;0;0.01;0.14
8790;PC;2010;Action;THQ;0.07;0.06;0;0.02;0.15
8791;SAT;1997;Fighting;Sega;0;0;0.15;0;0.15
8792;PSV;2014;Role-Playing;Nippon Ichi Software;0.02;0;0.13;0.01;0.15
8793;GC;2003;Platform;Konami Digital Entertainment;0.12;0.03;0;0;0.15
8794;GBA;2005;Adventure;THQ;0.11;0.04;0;0;0.15
8795;GBA;2005;Action;THQ;0.11;0.04;0;0;0.15
8796;PS2;2009;Action;D3Publisher;0.05;0.02;0;0.08;0.15
8797;DS;2009;Puzzle;Mindscape;0;0.14;0;0.01;0.15
8798;Wii;2010;Sports;Namco Bandai Games;0.14;0;0;0.01;0.15
8799;PS2;2008;Sports;Konami Digital Entertainment;0.05;0.04;0.05;0.01;0.15
8800;XB;2004;Shooter;THQ;0.11;0.03;0;0.01;0.15
8801;XOne;2016;Role-Playing;Square Enix;0.08;0.06;0;0.01;0.15
8802;XB;2002;Shooter;Take-Two Interactive;0.11;0.03;0;0.01;0.15
8803;3DS;2012;Platform;Namco Bandai Games;0.08;0.02;0.04;0.01;0.15
8804;PS;2000;Action;Activision;0.08;0.06;0;0.01;0.15
8805;Wii;2010;Sports;D3Publisher;0.14;0;0;0.01;0.15
8806;XB;2003;Sports;Sega;0.11;0.03;0;0.01;0.15
8807;N64;1997;Adventure;Take-Two Interactive;0.12;0.03;0;0;0.15
8808;Wii;2006;Shooter;Ignition Entertainment;0.12;0.01;0;0.01;0.15
8809;DS;2010;Action;Activision;0.11;0.03;0;0.01;0.15
8810;PSP;2012;Action;Konami Digital Entertainment;0;0;0.15;0;0.15
8811;GC;2006;Platform;Sega;0.12;0.03;0;0;0.15
8812;PS;1998;Role-Playing;Square Enix;0;0;0.13;0.01;0.14
8813;PSV;2014;Action;Namco Bandai Games;0;0;0.15;0;0.15
8814;PS2;2005;Racing;Ubisoft;0.07;0.06;0;0.02;0.15
8815;Wii;2008;Puzzle;Majesco Entertainment;0.14;0;0;0.01;0.15
8816;DS;2010;Simulation;Tomy Corporation;0.12;0;0;0.01;0.13
8817;SAT;1995;Sports;Sega;0;0;0.15;0;0.15
8818;PS3;2013;Sports;Take-Two Interactive;0.14;0;0;0.01;0.15
8819;PS2;2001;Sports;Sony Computer Entertainment;0.07;0.06;0;0.02;0.15
8820;GC;2005;Action;Capcom;0.12;0.03;0;0;0.15
8821;PS3;2008;Sports;Sony Computer Entertainment;0.14;0;0;0.01;0.15
8822;DS;2010;Puzzle;Astragon;0.09;0.04;0;0.01;0.15
8823;PS3;2007;Sports;Electronic Arts;0.12;0.02;0;0.02;0.15
8824;PC;2011;Simulation;Electronic Arts;0.05;0.08;0;0.02;0.15
8825;X360;2011;Action;DTP Entertainment;0.08;0.05;0;0.01;0.15
8826;Wii;2011;Sports;Sega;0.05;0.08;0;0.02;0.15
8827;XB;N/A;Sports;Unknown;0.11;0.03;0;0.01;0.15
8828;PS;2001;Sports;Electronic Arts;0.08;0.06;0;0.01;0.15
8829;DS;2010;Misc;Game Factory;0.14;0;0;0.01;0.15
8830;XB;2004;Fighting;Capcom;0.11;0.03;0;0.01;0.15
8831;PC;2015;Action;Square Enix;0.03;0.11;0;0.01;0.14
8832;PSP;2007;Adventure;Namco Bandai Games;0;0;0.15;0;0.15
8833;XB;2004;Shooter;Atari;0.11;0.03;0;0.01;0.15
8834;PS2;2005;Adventure;Atari;0.07;0.06;0;0.02;0.15
8835;PSV;2013;Role-Playing;GungHo;0.08;0;0.04;0.02;0.15
8836;SNES;1991;Sports;Imagineer;0;0;0.15;0;0.15
8837;PSV;2014;Role-Playing;Sony Computer Entertainment;0;0;0.15;0;0.15
8838;X360;2013;Shooter;D3Publisher;0.06;0.04;0.05;0.01;0.15
8839;Wii;2007;Action;Activision;0.13;0.01;0;0.01;0.15
8840;PSP;2007;Misc;Xplosiv;0.06;0;0;0.01;0.07
8841;PS3;2012;Shooter;EA Games;0.07;0.06;0;0.02;0.15
8842;PS2;2008;Fighting;Ignition Entertainment;0.07;0.06;0;0.02;0.15
8843;PSP;2011;Role-Playing;Sony Computer Entertainment;0;0.04;0.09;0.02;0.15
8844;PS2;2005;Role-Playing;Atari;0.07;0.06;0;0.02;0.15
8845;PS4;2015;Fighting;Namco Bandai Games;0;0.09;0.04;0.02;0.15
8846;PSP;2011;Role-Playing;Unknown;0;0;0.15;0;0.15
8847;3DS;2013;Action;Konami Digital Entertainment;0.04;0.07;0.03;0.01;0.15
8848;PS3;2015;Action;Namco Bandai Games;0;0;0.15;0;0.15
8849;XOne;2014;Misc;Disney Interactive Studios;0.11;0.03;0;0.01;0.15
8850;GBA;2004;Misc;N/A;0.11;0.04;0;0;0.15
8851;PS2;2001;Racing;Electronic Arts;0.07;0.06;0;0.02;0.15
8852;PSV;2016;Role-Playing;Nippon Ichi Software;0.02;0.03;0.08;0.02;0.15
8853;GBA;2002;Shooter;Titus;0.07;0.02;0;0;0.09
8854;Wii;2008;Adventure;Sega;0.14;0;0;0.01;0.15
8855;PSP;2010;Action;Activision;0.09;0.04;0;0.03;0.15
8856;PS;1998;Fighting;Sony Computer Entertainment;0.08;0.06;0;0.01;0.15
8857;PS3;2010;Sports;Sony Computer Entertainment;0.13;0;0;0.01;0.15
8858;3DS;2015;Simulation;Marvelous Games;0.04;0;0.1;0.05;0.15
8859;XB;2006;Action;THQ;0.11;0.03;0;0.01;0.15
8860;PS2;2008;Shooter;Activision;0.07;0.06;0;0.02;0.15
8861;PS2;2008;Sports;Electronic Arts;0.07;0.06;0;0.02;0.15
8862;XOne;2016;Platform;Electronic Arts;0.08;0.05;0;0.02;0.15
8863;N64;2001;Sports;Media Factory;0;0;0.15;0;0.15
8864;N64;2000;Platform;Epoch;0;0;0.09;0.06;0.15
8865;Wii;2009;Sports;Take-Two Interactive;0.14;0;0;0.01;0.15
8866;GB;1997;Simulation;Victor Interactive;0;0;0.23;0;0.23
8867;PSV;2015;Role-Playing;Nihon Falcom Corporation;0;0;0.15;0;0.15
8868;GC;2002;Sports;Acclaim Entertainment;0.12;0.03;0;0;0.15
8869;Wii;2009;Action;Destineer;0.14;0;0;0.01;0.15
8870;X360;2008;Simulation;Ubisoft;0.06;0.01;0.07;0.01;0.15
8871;PS;1998;Action;Activision;0.08;0.06;0;0.01;0.15
8872;PS2;2001;Racing;Rage Software;0.05;0.04;0;0.01;0.1
8873;XB;2003;Racing;Empire Interactive;0.11;0.03;0;0.01;0.15
8874;PSV;2014;Role-Playing;Nippon Ichi Software;0.07;0.03;0.02;0.03;0.14
8875;Wii;2008;Adventure;JoWood Productions;0.13;0.01;0;0.01;0.15
8876;DC;2001;Adventure;Sega;0;0;0.15;0.05;0.15
8877;SNES;1995;Puzzle;Nintendo;0;0;0.15;0;0.15
8878;Wii;2008;Action;Destineer;0.14;0;0;0.01;0.15
8879;XB;2004;Action;THQ;0.11;0.03;0;0.01;0.15
8880;Wii;2007;Racing;Activision;0.13;0;0;0.01;0.15
8881;PS3;2007;Shooter;Activision;0.12;0.02;0;0.01;0.15
8882;Wii;2008;Sports;THQ;0.14;0;0;0.01;0.15
8883;PS3;2009;Sports;Konami Digital Entertainment;0;0;0.15;0;0.15
8884;PS2;2001;Shooter;Codemasters;0.07;0.06;0;0.02;0.15
8885;GC;2006;Action;Activision;0.12;0.03;0;0;0.15
8886;DS;2005;Puzzle;505 Games;0.14;0;0;0.01;0.15
8887;XB;2004;Platform;Vivendi Games;0.11;0.03;0;0.01;0.15
8888;X360;2009;Misc;MTV Games;0.14;0;0;0.01;0.15
8889;PS;1998;Strategy;Mindscape;0.08;0.06;0;0.01;0.15
8890;GBA;2002;Sports;Acclaim Entertainment;0.11;0.04;0;0;0.15
8891;X360;2007;Racing;THQ;0.13;0;0;0.01;0.15
8892;PSV;2013;Action;Tecmo Koei;0.04;0.03;0.05;0.02;0.15
8893;X360;2009;Sports;Take-Two Interactive;0.11;0.02;0;0.01;0.15
8894;Wii;2011;Racing;Activision;0.1;0.04;0;0.01;0.15
8895;PS3;2015;Action;Konami Digital Entertainment;0;0;0.15;0;0.15
8896;GC;2005;Action;Ubisoft;0.11;0.03;0;0;0.15
8897;GC;2006;Action;Namco Bandai Games;0.11;0.03;0;0;0.15
8898;GBA;2004;Misc;N/A;0.11;0.04;0;0;0.15
8899;DS;2007;Misc;Ubisoft;0.13;0.01;0;0.01;0.15
8900;GC;2005;Adventure;Nintendo;0.11;0.03;0;0;0.15
8901;PS2;N/A;Misc;Empire Interactive;0.07;0.06;0;0.02;0.15
8902;PS;1997;Racing;Sony Computer Entertainment;0.08;0.06;0;0.01;0.15
8903;Wii;2009;Misc;Electronic Arts;0.14;0;0;0.01;0.15
8904;GBA;2002;Fighting;Capcom;0.11;0.04;0;0;0.15
8905;DS;2008;Role-Playing;D3Publisher;0.13;0;0;0.01;0.15
8906;SAT;1997;Shooter;Namco Bandai Games;0;0;0.15;0;0.15
8907;DS;2004;Racing;Namco Bandai Games;0.14;0;0;0.01;0.15
8908;PSV;2014;Action;Tecmo Koei;0.03;0.03;0.07;0.02;0.14
8909;XB;2003;Role-Playing;Sega;0.11;0.03;0;0.01;0.15
8910;GEN;1993;Fighting;Capcom;0;0;0.15;0;0.15
8911;PS3;2011;Action;Konami Digital Entertainment;0;0;0.15;0;0.15
8912;PS2;2006;Fighting;Namco Bandai Games;0;0;0.15;0;0.15
8913;PS;2000;Sports;Konami Digital Entertainment;0;0;0.14;0.01;0.15
8914;DS;2005;Puzzle;505 Games;0.14;0;0;0.01;0.15
8915;DS;2006;Sports;Konami Digital Entertainment;0;0;0.15;0;0.15
8916;Wii;2008;Puzzle;Game Factory;0.13;0.01;0;0.01;0.15
8917;DS;2010;Misc;THQ;0.14;0;0;0.01;0.15
8918;PS4;2014;Action;Sega;0;0;0.15;0;0.15
8919;PS2;2008;Sports;Bethesda Softworks;0.07;0.06;0;0.02;0.15
8920;XB;2005;Misc;Capcom;0.11;0.03;0;0.01;0.15
8921;PS2;2004;Shooter;Play It;0.07;0.05;0;0.02;0.14
8922;DS;2007;Shooter;Vivendi Games;0.13;0;0;0.01;0.15
8923;PS;2000;Platform;Ubisoft;0.08;0.06;0;0.01;0.15
8924;PSP;2011;Adventure;Banpresto;0;0;0.15;0;0.15
8925;PS2;2006;Action;Take-Two Interactive;0.07;0.05;0;0.02;0.14
8926;XB;2005;Platform;Namco Bandai Games;0.11;0.04;0;0.01;0.15
8927;PS4;2016;Action;Telltale Games;0.03;0.07;0;0.02;0.12
8928;3DS;2011;Misc;Rising Star Games;0.09;0.04;0;0.01;0.14
8929;X360;2011;Action;Sega;0.09;0.04;0;0.01;0.15
8930;PC;2012;Racing;Codemasters;0.01;0.11;0;0.03;0.15
8931;Wii;N/A;Simulation;Unknown;0.13;0;0;0.01;0.14
8932;3DS;2012;Platform;Ubisoft;0.06;0.08;0;0.01;0.15
8933;X360;2011;Action;Black Bean Games;0.08;0.06;0;0.01;0.15
8934;PSP;2008;Misc;Ignition Entertainment;0.13;0;0.01;0.01;0.15
8935;PSP;2004;Fighting;Capcom;0.13;0;0;0.01;0.15
8936;XB;2005;Strategy;Take-Two Interactive;0.11;0.03;0;0.01;0.14
8937;GC;2005;Action;Electronic Arts;0.11;0.03;0;0;0.15
8938;PS;2001;Racing;Activision;0.08;0.06;0;0.01;0.15
8939;XB;2005;Misc;Sega;0.11;0.03;0;0.01;0.15
8940;PSV;2011;Racing;Codemasters;0.03;0.08;0.01;0.03;0.15
8941;GC;2003;Shooter;Ubisoft;0.11;0.03;0;0;0.15
8942;PS;1997;Strategy;Namco Bandai Games;0;0;0.14;0.01;0.15
8943;PS;1999;Adventure;Crave Entertainment;0.08;0.06;0;0.01;0.15
8944;GBA;2005;Misc;Vivendi Games;0.1;0.04;0;0;0.15
8945;PS2;2000;Simulation;Konami Digital Entertainment;0;0;0.15;0;0.15
8946;DS;2005;Action;Konami Digital Entertainment;0.15;0;0;0;0.15
8947;PSV;2014;Adventure;Idea Factory;0.09;0;0.03;0.03;0.15
8948;3DS;2015;Action;Nippon Columbia;0;0;0.14;0.05;0.14
8949;PS2;2003;Role-Playing;Square Enix;0;0;0.13;0;0.13
8950;XB;2006;Sports;Electronic Arts;0.11;0.03;0;0.01;0.15
8951;DS;2009;Role-Playing;Namco Bandai Games;0;0;0.15;0;0.15
8952;GBA;2004;Sports;Konami Digital Entertainment;0;0;0.14;0;0.15
8953;PS2;2007;Adventure;Ubisoft;0.07;0.06;0;0.02;0.14
8954;PC;2014;Shooter;Sega;0;0.13;0;0.01;0.15
8955;GBA;2003;Shooter;Electronic Arts;0.11;0.04;0;0;0.15
8956;X360;2012;Role-Playing;Deep Silver;0.05;0.08;0;0.01;0.15
8957;PS;1996;Adventure;Crystal Dynamics;0.08;0.06;0;0.01;0.15
8958;XB;2004;Platform;Vivendi Games;0.11;0.03;0;0.01;0.14
8959;GBA;2005;Misc;Sega;0.1;0.04;0;0;0.15
8960;PS;1999;Role-Playing;Atlus;0;0;0.14;0.01;0.15
8961;DS;2008;Platform;505 Games;0;0;0.15;0;0.15
8962;SCD;1994;Strategy;Sega;0;0;0.14;0;0.14
8963;PS2;2001;Racing;Sony Computer Entertainment;0.07;0.06;0;0.02;0.15
8964;DS;2011;Misc;Namco Bandai Games;0;0;0.15;0;0.15
8965;3DS;2011;Misc;Namco Bandai Games;0.09;0.04;0;0.01;0.15
8966;Wii;2010;Sports;Black Bean Games;0.12;0.02;0;0.01;0.15
8967;DS;2010;Sports;Atari;0.14;0;0;0.01;0.15
8968;PS;1995;Role-Playing;Sony Computer Entertainment;0;0;0.14;0.01;0.15
8969;DS;2005;Action;Vivendi Games;0.12;0.01;0;0.01;0.14
8970;GBA;2003;Platform;Ubisoft;0.1;0.04;0;0;0.14
8971;PS;2001;Simulation;Konami Digital Entertainment;0.08;0.06;0;0.01;0.15
8972;X360;2010;Action;Activision;0.11;0.02;0;0.01;0.15
8973;XB;2001;Racing;Eidos Interactive;0.11;0.03;0;0.01;0.15
8974;DS;2010;Misc;Activision;0.14;0;0;0.01;0.15
8975;PSP;2013;Role-Playing;Namco Bandai Games;0;0;0.15;0;0.15
8976;PS;1998;Action;Sony Computer Entertainment;0.08;0.05;0;0.01;0.14
8977;N64;N/A;Action;Unknown;0.11;0.03;0;0;0.14
8978;DS;2008;Misc;Electronic Arts;0.13;0;0;0.01;0.15
8979;PS2;2002;Sports;Acclaim Entertainment;0.07;0.06;0;0.02;0.15
8980;Wii;2008;Adventure;The Adventure Company;0.07;0.02;0;0.01;0.09
8981;DS;2004;Sports;Electronic Arts;0.13;0;0;0.01;0.15
8982;SAT;1995;Fighting;Namco Bandai Games;0;0;0.15;0;0.15
8983;XB;2002;Sports;Sega;0.11;0.03;0;0.01;0.14
8984;GBA;2003;Role-Playing;Konami Digital Entertainment;0.1;0.04;0;0;0.15
8985;Wii;2011;Action;THQ;0.08;0.05;0;0.01;0.14
8986;Wii;2010;Strategy;Namco Bandai Games;0;0;0.15;0;0.15
8987;GC;2007;Action;THQ;0.11;0.03;0;0;0.14
8988;DS;2007;Action;Zoo Digital Publishing;0.13;0;0;0.01;0.14
8989;PS2;2001;Misc;Sony Computer Entertainment;0.07;0.05;0;0.02;0.14
8990;PS3;2011;Action;Tecmo Koei;0;0;0.14;0;0.14
8991;DS;2013;Action;Activision;0;0.13;0;0.02;0.15
8992;GBA;2004;Action;Crave Entertainment;0.1;0.04;0;0;0.15
8993;DS;2008;Shooter;Ignition Entertainment;0.13;0;0.01;0.01;0.15
8994;GC;2002;Sports;Midway Games;0.11;0.03;0;0;0.15
8995;DS;2007;Role-Playing;Namco Bandai Games;0;0;0.14;0;0.14
8996;XB;2003;Action;Microsoft Game Studios;0.11;0.03;0;0.01;0.14
8997;PSP;2010;Role-Playing;Falcom Corporation;0.09;0;0.04;0.01;0.14
8998;PS2;2005;Role-Playing;Ghostlight;0.07;0.06;0;0.02;0.14
8999;PSP;2006;Platform;Capcom;0.12;0.01;0;0.02;0.14
9000;DS;2006;Racing;Ubisoft;0.09;0.04;0;0.01;0.14
9001;PS;1999;Action;Titus;0.04;0.03;0;0.01;0.08
9002;DS;2006;Misc;Namco Bandai Games;0.02;0;0.13;0;0.14
9003;PS2;2004;Role-Playing;Tecmo Koei;0.07;0.05;0;0.02;0.14
9004;GBA;2002;Sports;Konami Digital Entertainment;0;0;0.14;0;0.14
9005;XB;2005;Racing;Midway Games;0.11;0.03;0;0.01;0.14
9006;GEN;1994;Role-Playing;Game Arts;0;0;0.14;0;0.14
9007;Wii;2009;Misc;Warner Bros. Interactive Entertainment;0.13;0;0;0.01;0.14
9008;PS;2001;Puzzle;Empire Interactive;0.08;0.05;0;0.01;0.14
9009;3DS;2014;Sports;Kadokawa Games;0;0;0.14;0.05;0.14
9010;3DS;2013;Action;D3Publisher;0.1;0.03;0;0.01;0.14
9011;3DS;2011;Platform;Nippon Ichi Software;0.09;0.03;0.01;0.01;0.14
9012;PS;1997;Sports;Gremlin Interactive Ltd;0.08;0.05;0;0.01;0.14
9013;PS2;2009;Shooter;Activision;0.07;0.06;0;0.02;0.14
9014;PS2;2007;Action;Disney Interactive Studios;0.07;0.06;0;0.02;0.14
9015;GB;2000;Adventure;Media Factory;0;0;0.14;0;0.14
9016;XB;2004;Racing;Sega;0.11;0.03;0;0.01;0.14
9017;PC;2000;Strategy;Ubisoft;0.02;0.1;0;0.02;0.14
9018;XB;2005;Racing;Wanadoo;0.01;0;0;0;0.02
9019;PS;1997;Shooter;Sony Computer Entertainment;0.01;0.01;0.11;0.01;0.14
9020;PS2;2006;Adventure;THQ;0.07;0.05;0;0.02;0.14
9021;DS;2008;Role-Playing;Nobilis;0.08;0;0.01;0.01;0.09
9022;DS;2010;Misc;Zoo Games;0.11;0;0;0.01;0.12
9023;X360;2010;Racing;Konami Digital Entertainment;0.12;0.02;0;0.01;0.14
9024;DS;2009;Adventure;Nintendo;0;0;0.14;0;0.14
9025;PS2;2005;Role-Playing;505 Games;0.07;0.06;0;0.02;0.14
9026;Wii;2010;Action;Atari;0.13;0;0;0.01;0.14
9027;PS;2001;Racing;THQ;0.08;0.05;0;0.01;0.14
9028;PS2;2009;Action;Electronic Arts;0.11;0;0;0.03;0.14
9029;XB;2002;Misc;TDK Mediactive;0.1;0.03;0;0;0.13
9030;DS;2008;Role-Playing;Namco Bandai Games;0;0;0.14;0;0.14
9031;PS;1998;Strategy;Tecmo Koei;0;0;0.13;0.01;0.14
9032;DS;2008;Strategy;SouthPeak Games;0.12;0;0;0.01;0.14
9033;PS;1997;Adventure;Psygnosis;0.07;0.05;0;0.01;0.12
9034;XOne;2015;Action;Bethesda Softworks;0.08;0.05;0;0.01;0.14
9035;GBA;2001;Platform;Infogrames;0.1;0.04;0;0;0.14
9036;PSP;2009;Action;Electronic Arts;0.11;0.02;0;0.02;0.14
9037;PC;2010;Role-Playing;Electronic Arts;0;0.12;0;0.02;0.14
9038;DS;2010;Misc;UFO Interactive;0.06;0;0;0;0.06
9039;PSV;2015;Action;Disney Interactive Studios;0;0.11;0;0.03;0.14
9040;PS;1996;Fighting;Acclaim Entertainment;0.08;0.05;0;0.01;0.14
9041;Wii;2007;Fighting;Ubisoft;0.07;0;0.06;0.01;0.14
9042;PS2;2008;Racing;System 3;0.06;0.05;0;0.02;0.12
9043;PS2;2004;Adventure;Codemasters;0.07;0.05;0;0.02;0.14
9044;DS;2011;Action;Activision;0.12;0.01;0;0.01;0.14
9045;Wii;2008;Action;THQ;0.13;0;0;0.01;0.14
9046;PS3;2010;Strategy;Tecmo Koei;0;0;0.13;0;0.13
9047;X360;2006;Action;Eidos Interactive;0.1;0.03;0.01;0.01;0.14
9048;PC;2009;Shooter;505 Games;0;0.12;0;0.03;0.14
9049;XB;2003;Platform;THQ;0.11;0.03;0;0.01;0.14
9050;GBA;2001;Fighting;Spike;0.09;0.03;0;0;0.13
9051;PSV;2013;Fighting;Warner Bros. Interactive Entertainment;0.11;0.01;0;0.02;0.14
9052;GC;2002;Simulation;Nintendo;0;0;0.14;0;0.14
9053;GBA;2005;Misc;Activision;0.1;0.04;0;0;0.14
9054;GB;2001;Role-Playing;Enix Corporation;0;0;0.14;0;0.14
9055;PS2;2003;Puzzle;Mindscape;0.07;0.05;0;0.02;0.14
9056;DS;2009;Racing;THQ;0.13;0;0;0.01;0.14
9057;Wii;2007;Misc;Ubisoft;0.13;0;0;0.01;0.14
9058;PSP;2006;Puzzle;Xplosiv;0.05;0;0;0.01;0.06
9059;PS;2002;Action;Namco Bandai Games;0;0;0.13;0.01;0.14
9060;PS2;2002;Sports;Square Enix;0;0;0.07;0;0.07
9061;PSP;2006;Misc;505 Games;0.13;0;0;0.01;0.14
9062;GC;2004;Sports;Electronic Arts;0.11;0.03;0;0;0.14
9063;PSP;2007;Role-Playing;Nippon Ichi Software;0;0;0.13;0;0.14
9064;PC;2007;Shooter;Electronic Arts;0;0.11;0;0.03;0.14
9065;DS;2008;Sports;Arc System Works;0.13;0;0;0.01;0.14
9066;WiiU;2014;Action;Ubisoft;0.08;0.05;0;0.01;0.14
9067;PS3;2010;Role-Playing;Compile Heart;0.09;0;0.04;0.01;0.14
9068;PS3;2011;Racing;Black Bean Games;0.01;0.1;0;0.03;0.14
9069;DC;1998;Fighting;Eidos Interactive;0;0;0.14;0.05;0.14
9070;PS2;2001;Sports;3DO;0.07;0.05;0;0.02;0.14
9071;DS;2008;Role-Playing;Eidos Interactive;0.12;0.01;0;0.01;0.14
9072;PSP;2011;Adventure;Broccoli;0;0;0.14;0;0.14
9073;3DS;2012;Action;Marvelous Games;0;0;0.14;0.05;0.14
9074;PS2;2004;Misc;Codemasters;0.07;0.05;0;0.02;0.14
9075;DS;2009;Simulation;Majesco Entertainment;0.13;0;0;0.01;0.14
9076;PSP;2010;Role-Playing;Namco Bandai Games;0;0;0.14;0;0.14
9077;XB;2003;Action;Atari;0.11;0.03;0;0.01;0.14
9078;PC;2003;Role-Playing;LucasArts;0.01;0.1;0;0.02;0.14
9079;XB;2005;Sports;Electronic Arts;0.11;0.03;0;0.01;0.14
9080;PSP;2011;Sports;Sega;0;0.1;0;0.04;0.14
9081;PSP;2008;Role-Playing;Acquire;0.06;0;0.08;0.01;0.14
9082;DS;2010;Action;D3Publisher;0.1;0.03;0;0.01;0.14
9083;PS3;N/A;Puzzle;Unknown;0.13;0;0;0.01;0.14
9084;PSP;2004;Role-Playing;Namco Bandai Games;0.03;0;0.11;0;0.14
9085;X360;2007;Simulation;Ubisoft;0.11;0.02;0;0.01;0.14
9086;DS;2008;Role-Playing;GungHo;0.13;0;0;0.01;0.14
9087;GBA;2001;Shooter;Activision;0.1;0.04;0;0;0.14
9088;PS3;2014;Action;Namco Bandai Games;0;0;0.14;0;0.14
9089;PSP;2009;Action;Ubisoft Annecy;0.05;0.01;0.06;0.01;0.12
9090;PS;2001;Action;Acclaim Entertainment;0.08;0.05;0;0.01;0.14
9091;PSP;2005;Sports;Sony Computer Entertainment;0.13;0;0;0.01;0.14
9092;PSP;2009;Role-Playing;Atlus;0.07;0;0.06;0.01;0.14
9093;DS;2011;Puzzle;Sega;0;0;0.14;0;0.14
9094;PS3;2012;Action;Capcom;0;0;0.14;0;0.14
9095;PS;1995;Simulation;Virgin Interactive;0.08;0.05;0;0.01;0.14
9096;XB;2006;Action;Eidos Interactive;0.11;0.03;0;0.01;0.14
9097;PS2;2002;Sports;Square Enix;0;0;0.05;0;0.05
9098;DS;2006;Fighting;D3Publisher;0;0.01;0.13;0;0.14
9099;PS;2000;Racing;Sony Computer Entertainment;0.08;0.05;0;0.01;0.14
9100;PS2;2008;Puzzle;Empire Interactive;0.07;0.05;0;0.02;0.14
9101;PS2;2002;Sports;Sony Computer Entertainment;0.07;0.05;0;0.02;0.14
9102;GBA;2004;Role-Playing;Konami Digital Entertainment;0.1;0.04;0;0;0.14
9103;DS;2008;Action;Takara Tomy;0.08;0;0.03;0.01;0.11
9104;XB;2002;Sports;Midway Games;0.11;0.03;0;0.01;0.14
